,DHSID,DHSCC_hhm,DHSYEAR_hhm,DHSCLUST,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,geometry,cluster_shch,total_count_shch,treat_src_yes,residence_urban_shchhh,residence_rural,alive_yes,fever_rec_only treated nets,cluster_hh,total_count_hh,net_use_yes,nets_sum,hh_size_mean,hh_size_sum,cluster,total_count,residence_urban_hhm,region_mode,net_owned_only treated (itn) nets,net_owned_did not sleep under a net,pop2020,arid_20,DLST_20,DTemp20,EVI20,FD_20,ITN_20,LST_20,MI_20,MP_20,Matemp20,Meantem20,Mintem20,NLST20,PET_20,Prec20,Rain20,U5pop20,UNpopc20,UNpop20,WD_20,GPS_Dataset,DHSCC_cov,DHSYEAR_cov,SurveyID,D.e,Elev,Global_Human_Footprint,Growing_Season_Length,Irrigation,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Nightligh
224,KE202000004939,KE,2020.0,4939.0,U,-0.534554,37.454074,9999.0,1334.0,WGS84,POINT (37.45407431 -0.53455356),4939,14,4,14,0,14,9,4939,30,19,29,2,80,4939,81,81,eastern,43,29,23803.60938,30.50408363,26.42426491,11.52083302,0.443294853,0.149197042,0.393121332,20.71982574,0.062951364,0.039914899,25.7265625,19.93754387,14.20572948,15.01538754,3.659939289,111.6430969,1504.377197,2342.612793,20917.63867,972.3233032,14.07901478,KEGE81FL,KE,2020,KE2020DHS,4.0,1424.524414,37.6415863,9,7.986602306,69.15871429,361.9961853,25.29561996,24.6137619,16.6015625,0.631576419
225,KE202000004944,KE,2020.0,4944.0,U,-0.569388,37.659526,9999.0,1172.0,WGS84,POINT (37.65952554 -0.569387683),4944,8,1,8,0,8,7,4944,26,16,33,2,65,4944,65,65,eastern,35,26,7870.342773,22.00839233,28.67746544,11.97708321,0.380826563,0.040690102,0.423098475,23.22479248,0.063294835,0.040128756,28.29184151,22.27539063,16.31475639,17.77211952,4.111675262,90.49136353,1428.46106,1049.227539,6693.945313,311.1595764,12.21397972,KEGE81FL,KE,2020,KE2020DHS,9.0,1190.900391,31.40909195,6,0.15271081,109.4354935,215.2183075,231.9563141,0.574433029,27.20631218,0.06977573
226,KE202000004958,KE,2020.0,4958.0,U,-2.682671,38.163878,9999.0,754.0,WGS84,POINT (38.16387775 -2.682670608),4958,3,0,3,0,3,1,4958,21,8,11,1,26,4958,26,26,eastern,9,16,6682.823242,14.40720844,32.35805893,11.33823776,0.33078143,0.0,0.531143486,25.7452774,0.073773593,0.045083243,30.29483604,24.59331703,18.95659828,19.13249779,4.37664938,63.05529785,856.1860962,920.3770142,1736.001465,80.78078461,8.633971214,KEGE81FL,KE,2020,KE2020DHS,2.0,781.2070313,35.77056503,5,0.0,44.77054596,42.56985092,63.71239471,0.051801026,7.563874245,0.619139791
227,KE202000004971,KE,2020.0,4971.0,U,-0.423182,36.976934,9999.0,1731.0,WGS84,POINT (36.97693366 -0.423182188),4971,7,0,7,0,7,2,4971,27,4,5,2,60,4971,64,64,central,5,59,35314.90625,47.7078743,26.30483055,11.25295162,0.422695309,0.287829846,0.355139971,19.46992874,0.066884123,0.043914508,21.47278595,15.82408905,10.21983528,12.63502884,2.917448044,139.1852417,1513.356445,3343.4021,30110.95313,1399.642944,17.84328461,KEGE81FL,KE,2020,KE2020DHS,4.0,1746.541992,47.58862305,14,10.95486736,57.58610535,354.4700928,29.76436806,2.924286842,36.71795654,1.357175708
228,KE202000004977,KE,2020.0,4977.0,U,-0.701045,37.364136,9999.0,1148.0,WGS84,POINT (37.3641363 -0.701045486),4977,12,3,12,0,10,6,4977,25,23,43,2,64,4977,65,65,central,39,13,39544.55078,25.72444534,28.83715439,11.61250019,0.350595087,0.051540796,0.459328622,22.92815971,0.063613474,0.041778695,27.04808998,21.21827316,15.43559074,17.01916504,3.856640577,99.20993805,1286.225464,3824.083984,14213.15527,660.6962891,13.0810461,KEGE81FL,KE,2020,KE2020DHS,4.0,1146.714844,32.64902496,9,19.51125908,36.63913345,163.4076233,34.99360657,0.776349306,6.347848892,0.503344357
229,KE202000004980,KE,2020.0,4980.0,U,-0.492024,37.260042,9999.0,1582.0,WGS84,POINT (37.260042 -0.492024028),4980,11,0,11,0,11,4,4980,26,18,35,3,84,4980,91,91,central,39,46,29625.97656,40.88315582,24.67434502,11.13263893,0.500304878,0.270363122,0.376127154,18.81853485,0.078088984,0.052736431,23.26533508,17.66917038,12.13269711,12.96272469,3.232653379,132.1610718,1872.842651,2864.92627,28902.43164,1343.47522,15.86938763,KEGE81FL,KE,2020,KE2020DHS,4.0,1635.40918,36.42276764,14,7.453407764,58.7681427,961.232666,47.59436417,0.832118094,11.30286694,0.165668219
230,KE202000004984,KE,2020.0,4984.0,U,-0.841015,36.910505,9999.0,1910.0,WGS84,POINT (36.91050505 -0.8410154),4984,12,1,12,0,11,3,4984,26,5,6,2,68,4984,68,68,central,10,56,12200.71387,37.68590164,23.62939453,11.25791359,0.527618766,0.067291662,0.332441717,16.73582077,0.079541236,0.055507611,23.30272102,17.66325188,12.04480648,9.842245102,3.210445642,120.9885406,1914.516968,1329.276978,11535.1748,536.2317505,16.34930801,KEGE81FL,KE,2020,KE2020DHS,4.0,1893.042969,29.43019676,14,3.285489321,12.74010754,832.6939087,15.92811966,1.225049138,4.628779411,0.023745384
231,KE202000004985,KE,2020.0,4985.0,U,-0.792461,37.133871,9999.0,1358.0,WGS84,POINT (37.13387084 -0.792460657),4985,6,0,6,0,6,0,4985,24,6,9,2,60,4985,61,61,central,3,53,10060.7627,28.10079384,27.54169846,11.46749115,0.414377332,0.021875,0.383086115,21.51095581,0.070975013,0.048309617,26.01232719,20.26059151,14.54483509,15.48021507,3.665364742,102.9996567,1548.719116,1115.844482,7902.695313,367.3660278,13.90549469,KEGE81FL,KE,2020,KE2020DHS,4.0,1349.454102,38.99956894,9,10.42367172,54.35483551,156.0448608,18.9624958,0.862743616,4.450304508,0.127417162
232,KE202000005034,KE,2020.0,5034.0,U,0.643505,37.680053,9999.0,842.0,WGS84,POINT (37.68005349 0.643504621),5034,9,1,9,0,9,2,5034,27,18,23,1,50,5034,50,50,rift valley,10,15,2010.992188,17.39277649,39.64624786,12.8578558,0.170020461,6.51e-05,0.518918991,31.16361046,0.057764135,0.03367183,30.55199623,24.10008621,17.69414139,22.68097305,4.725216866,82.18463898,665.982666,325.2961731,532.4059448,24.74859619,9.975533485,KEGE81FL,KE,2020,KE2020DHS,10.0,841.7636719,32.72968674,6,0.014559156,10.64558792,1.17882061,37.00171661,7.79e-05,21.96861076,0.033023555
233,KE202000005073,KE,2020.0,5073.0,U,0.488299,35.979749,9999.0,1021.0,WGS84,POINT (35.97974893 0.488299289),5073,10,3,10,0,10,2,5073,24,17,30,2,67,5073,68,68,rift valley,26,30,8110.516113,28.03449631,34.45845413,14.4461956,0.264558375,0.0,0.526854217,27.43028069,0.076460943,0.047104046,28.15899849,20.90382004,13.71280384,20.40210724,4.138599396,116.0235519,1045.292603,1191.441284,2804.385498,130.3565979,16.45305443,KEGE81FL,KE,2020,KE2020DHS,1.0,1055.262695,33.9460907,10,0.665245712,63.69974899,7.047375679,213.8950653,0.014886845,42.3771286,0.094466552
234,KE202000005086,KE,2020.0,5086.0,U,0.042013,37.072165,9999.0,1910.0,WGS84,POINT (37.07216529 0.042013386),5086,6,0,6,0,6,4,5086,24,8,11,2,54,5086,54,54,rift valley,14,40,4352.445313,36.55951691,28.53406525,12.81979179,0.355427355,0.183203116,0.351950407,20.66807556,0.052112427,0.030759783,23.06367302,16.62382889,10.24388027,12.80208397,3.214973927,117.5378952,1184.659546,506.3598328,5078.661133,236.0639038,16.25537682,KEGE81FL,KE,2020,KE2020DHS,1.0,1870.12207,36.46847153,10,0.388214946,66.74195862,67.70763397,7.414181232,0.093363576,5.057426453,0.464633435
235,KE202000005128,KE,2020.0,5128.0,U,-1.439627,36.678679,9999.0,1872.0,WGS84,POINT (36.67867915 -1.439626952),5128,10,1,10,0,10,3,5128,22,9,17,3,70,5128,70,70,rift valley,18,40,35278.16016,19.19697952,26.28166199,11.61744785,0.394943178,0.0,0.362133116,19.265728,0.063910335,0.03832854,25.93059921,20.09973907,14.31315136,12.24979496,3.775781393,72.4835968,1121.717651,4561.337891,22697.68555,1055.354492,12.25464821,KEGE81FL,KE,2020,KE2020DHS,4.0,1859.444336,36.55590057,8,0.707423627,181.4268799,38.04947662,60.78887558,0.923403382,24.10131645,0.512088299
236,KE202000005138,KE,2020.0,5138.0,U,-0.196175,35.447651,9999.0,1967.0,WGS84,POINT (35.44765137 -0.196175222),5138,4,1,4,0,4,4,5138,22,20,29,1,42,5138,42,42,rift valley,32,7,8532.52832,45.58079529,26.21687698,13.43723965,0.455833465,0.092421874,0.374560952,19.06416702,0.09575858,0.062018543,25.21731758,18.47057343,11.78007793,11.91145515,3.66796875,167.1889343,1953.309937,1297.606567,8107.522949,376.8518066,21.33176994,KEGE81FL,KE,2020,KE2020DHS,4.0,1974.568359,38.99536514,14,0.534277081,129.80867,193.2064972,29.45655251,0.616713405,33.59766769,0.003805524
237,KE202000005142,KE,2020.0,5142.0,U,0.301958,34.777849,9999.0,1533.0,WGS84,POINT (34.7778488 0.301957673),5142,8,3,8,0,8,7,5142,25,24,34,2,62,5142,62,62,western,45,10,39960.79297,45.68341064,27.29493523,14.36432362,0.435667515,0.0,0.530319512,21.86463547,0.173127979,0.130776778,28.81184959,21.59713554,14.44752598,16.43433762,4.170008659,190.5002136,3136.783936,6191.120117,42161.9375,1959.779175,19.88380241,KEGE81FL,KE,2020,KE2020DHS,,1536.707031,47.26999283,13,0.007091414,27.57977867,609.6994629,5.508566856,15.69839573,11.04487133,0.339953989
238,KE202000005146,KE,2020.0,5146.0,U,0.350057,34.490694,9999.0,1279.0,WGS84,POINT (34.49069422 0.350056863),5146,6,1,6,0,6,3,5146,27,27,57,3,84,5146,86,86,western,42,17,37737.10547,40.50627518,28.90863228,13.7274313,0.41354084,0.0,0.565296531,23.29064941,0.263287693,0.239526659,29.27433586,22.37502861,15.54690456,17.67266846,4.150057793,168.1033783,2984.934814,6421.676758,24344.70313,1131.599854,19.75956917,KEGE81FL,KE,2020,KE2020DHS,,1292.491211,43.29978943,12,0.137099966,19.77401161,670.9818115,6.89508009,4.135190964,10.73300362,1.031779289
239,KE202000005172,KE,2020.0,5172.0,U,0.050451,34.27416,9999.0,1299.0,WGS84,POINT (34.27415987 0.05045105),5172,8,0,8,0,7,4,5172,30,26,43,2,89,5172,90,90,nyanza,47,31,22151.71094,34.52011108,29.59444046,12.9202261,0.437337399,0.0,0.517437994,23.90234375,0.4134368,0.456739068,29.69709206,23.20277786,16.77686691,18.21024704,4.155425549,143.445755,2341.803711,3346.297363,14364.2002,667.6699219,19.20977783,KEGE81FL,KE,2020,KE2020DHS,,1283.12207,39.74980545,12,0.204748422,16.95922089,379.4007874,5.158193588,2.053735971,9.574972153,0.222872809
240,KE202000005185,KE,2020.0,5185.0,U,-0.068816,35.145362,9999.0,1280.0,WGS84,POINT (35.14536222 -0.068815998),5185,5,0,5,0,3,2,5185,23,23,39,2,62,5185,62,62,nyanza,33,15,7270.687012,45.75529099,29.91243362,13.45377636,0.375910848,0.0,0.514061749,23.43741417,0.146794125,0.11150191,26.94570351,20.19687462,13.49192715,16.96239471,3.959852457,181.1842041,2441.066162,1149.758789,5228.916504,243.0480042,21.06712151,KEGE81FL,KE,2020,KE2020DHS,4.0,1278.347656,53.4789238,14,8.520802498,21.56572151,190.7094421,21.75704575,0.21651803,14.44254589,0.051372655
241,KE202000005219,KE,2020.0,5219.0,U,-1.550008,40.054999,9999.0,53.0,WGS84,POINT (40.05499946 -1.550007924),5219,22,8,22,0,21,9,5219,28,19,50,5,165,5219,166,166,coast,53,104,1095.006104,7.118576527,33.30010223,9.998698235,0.362922221,0.0,0.659326851,28.46650696,0.080784373,0.046641834,33.86185074,28.83749962,23.86315155,23.63291168,5.263151169,37.46614456,571.1438599,208.5850677,932.2312622,43.34762192,8.517044067,KEGE81FL,KE,2020,KE2020DHS,7.0,54.87109375,28.0,4,0.528960288,13.33960247,3.301578045,11.37672424,0.001504546,5.516206741,0.005156399
242,KE202000005256,KE,2020.0,5256.0,U,-1.795827,37.623964,9999.0,1141.0,WGS84,POINT (37.62396377 -1.795826842),5256,5,0,5,0,5,2,5256,26,11,13,1,40,5256,40,40,eastern,11,25,4668.047363,15.74314308,29.58632278,11.48619843,0.379379362,0.0,0.41687873,23.39276123,0.081313238,0.050834477,28.63780403,22.87009621,17.15160561,17.19920158,4.173220634,65.69960785,1027.423584,579.1568604,4365.057129,202.9959412,9.44241333,KEGE81FL,KE,2020,KE2020DHS,9.0,1193.541016,34.19807434,6,0.0,58.38233185,148.6186676,69.95626831,0.136136532,7.640207291,0.098547071
243,KE202000005313,KE,2020.0,5313.0,U,-0.770362,35.36417,9999.0,1982.0,WGS84,POINT (35.3641698 -0.770361624),5313,5,0,5,0,5,3,5313,30,28,60,4,120,5313,121,121,rift valley,81,40,24830.24023,45.68140411,26.06969643,14.09036446,0.455539107,0.129108801,0.334681958,18.43012047,0.059097119,0.033263303,25.15736389,18.08993149,11.06699944,10.79054546,3.507913828,160.2464294,2092.307129,3831.836182,21933.18359,1019.579529,21.29001617,KEGE81FL,KE,2020,KE2020DHS,4.0,1980.00293,43.52920151,14,0.131034076,145.881134,635.9289551,55.22322083,0.0,34.98818207,0.319743574
244,KE202000005336,KE,2020.0,5336.0,U,-0.066906,34.25074,9999.0,1232.0,WGS84,POINT (34.25073991 -0.06690614),5336,10,1,10,0,10,7,5336,30,25,44,4,123,5336,129,129,nyanza,73,56,5746.431641,33.75123978,29.66562653,12.74783039,0.441299409,0.0,0.527141571,23.86785126,0.406040072,0.438694626,29.65533829,23.24930573,16.90750885,18.07007599,4.151866436,140.1306458,1934.41333,929.6741943,9428.046875,438.2299805,19.00261688,KEGE81FL,KE,2020,KE2020DHS,,1242.631836,27.73015785,12,0.182443425,116.8083496,384.1825256,34.51261139,0.594373286,19.05073738,0.058694556
245,KE202000005359,KE,2020.0,5359.0,U,-0.844017,34.895319,9999.0,1935.0,WGS84,POINT (34.89531879 -0.844017186),5359,6,0,6,0,6,3,5359,28,18,56,4,121,5359,124,124,nyanza,69,55,19214.9707,47.1021843,24.5307827,13.67055893,0.454024255,0.0,0.337851465,17.88559151,0.087460108,0.052623518,26.72824097,19.86582756,13.05768299,11.24039936,3.710952044,174.7939453,2409.169678,2890.134277,18811.39648,874.4790649,21.83921623,KEGE81FL,KE,2020,KE2020DHS,,1994.696289,37.44295883,14,0.305750906,140.6868744,701.2843018,57.7449379,0.37691623,23.87104607,0.037230588
246,KE202000006003,KE,2020.0,6003.0,R,-1.096184,34.214408,9999.0,1272.0,WGS84,POINT (34.21440761 -1.096183571),6003,20,4,0,20,19,11,6003,28,19,36,4,128,6003,129,0,nyanza,65,64,3645.647217,31.69999504,31.24307251,12.32511616,0.385169715,0.0,0.325085491,24.68341064,0.2428817,0.184988633,28.83125114,22.644907,16.50613403,18.12375069,3.881698608,123.0498276,1900.970337,663.4501953,3771.653076,175.344635,18.39557838,KEGE81FL,KE,2020,KE2020DHS,,1308.209961,30.97494698,11,0.116484798,63.3518219,177.492157,27.40264893,0.974893451,43.23418808,0.0
247,KE202000006022,KE,2020.0,6022.0,R,-0.706606,34.26209,9999.0,1435.0,WGS84,POINT (34.26209031 -0.706605849),6022,20,7,0,20,20,9,6022,30,27,50,5,167,6022,168,0,nyanza,79,89,3332.979736,33.00123215,28.89243126,12.64266491,0.428922087,0.0,0.401807368,22.80446243,0.298758447,0.262753665,28.75568581,22.41219711,16.11302185,16.7164917,3.911067724,129.0700531,2413.325928,568.7099609,2944.054199,136.8538971,19.86653137,KEGE81FL,KE,2020,KE2020DHS,,1358.910156,29.49259567,12,0.058236383,16.71519852,23.54458046,2.027867794,1.696160913,6.468481064,0.0
248,KE202000006027,KE,2020.0,6027.0,R,-0.341371,34.523907,9999.0,1305.0,WGS84,POINT (34.52390656 -0.341371225),6027,5,1,0,5,5,2,6027,14,11,14,3,43,6027,43,0,nyanza,18,25,9622.884766,35.38673401,27.87983513,12.75996876,0.324903458,0.0,0.488768578,23.66032982,0.310490489,0.27976951,29.22275734,22.81618881,16.46278954,19.44082451,4.121889591,145.8602142,1986.055542,1534.371582,9009.317383,431.7215271,19.45105171,KEGE81FL,KE,2020,KE2020DHS,,1222.645508,28.0,13,0.393075556,13.71837234,107.1818314,11.60010147,1.562053919,3.984944582,0.003586777
249,KE202000006028,KE,2020.0,6028.0,R,-0.474053,34.805965,9999.0,1638.0,WGS84,POINT (34.80596473 -0.474053384),6028,15,2,0,15,15,3,6028,30,26,49,5,150,6028,151,0,nyanza,48,103,10657.48535,42.22153854,28.51375198,13.27013874,0.427791059,0.0,0.453203142,22.76863098,0.24558945,0.200820491,28.17769241,21.51618958,14.90755272,17.02351189,3.99075532,168.4958344,2428.793701,1699.338867,11084.43945,515.2393188,20.93087578,KEGE81FL,KE,2020,KE2020DHS,,1449.899414,36.99058151,13,0.082498699,36.09963989,559.6574707,38.43405914,3.797602177,10.20532703,0.032299399
250,KE202000007007,KE,2020.0,7007.0,R,-1.173009,34.383591,9999.0,1458.0,WGS84,POINT (34.38359116 -1.173008673),7007,21,9,0,21,20,8,7007,29,21,36,5,148,7007,150,0,nyanza,61,87,6535.472656,34.34751511,29.48454666,12.53385448,0.395729363,0.0,0.350941449,23.23664474,0.160945579,0.104398757,28.32217979,22.03046989,15.78832531,16.98874283,3.837760448,131.8175354,1950.503906,1174.887207,6397.891602,297.4474182,18.79526901,KEGE81FL,KE,2020,KE2020DHS,,1441.742188,34.28032684,11,0.097072326,87.48670197,332.3985291,59.98731613,0.3407619,20.33782387,0.003172653
251,KE202000007018,KE,2020.0,7018.0,U,-0.86485,34.538106,9999.0,1419.0,WGS84,POINT (34.53810617 -0.864850175),7018,18,5,18,0,18,14,7018,27,21,34,4,112,7018,112,112,nyanza,53,58,10866.78125,40.59010696,28.20426559,13.04670143,0.416341245,0.0,0.414237559,22.49726486,0.243367717,0.185426936,27.7939682,21.24534225,14.74726582,16.79026413,3.804716587,154.4338531,2352.101318,1926.525635,13688.46289,636.3309326,20.89029694,KEGE81FL,KE,2020,KE2020DHS,,1417.77832,41.68701935,14,0.462674648,96.78981018,942.0130005,61.39610672,1.82107389,67.58171082,0.074835241
252,KE202000007025,KE,2020.0,7025.0,R,-0.739799,34.124189,9999.0,1370.0,WGS84,POINT (34.12418883 -0.739799016),7025,15,3,0,15,15,6,7025,30,22,39,4,136,7025,136,0,nyanza,56,80,2849.373779,33.54497528,28.48415756,12.43868637,0.343726516,0.0,0.402266026,23.28398514,0.295508564,0.258627623,28.85583115,22.61550903,16.41714478,18.08381081,3.882653475,130.243515,1888.843628,493.0159912,6090.838379,283.1342163,18.76359367,KEGE81FL,KE,2020,KE2020DHS,,1313.227539,31.80930901,12,0.131032407,88.87834167,211.8706818,6.436261654,0.818700075,3.851765394,0.0
253,KE202000007037,KE,2020.0,7037.0,U,-0.381493,34.661046,9999.0,1254.0,WGS84,POINT (34.66104612 -0.381493036),7037,11,4,11,0,11,9,7037,30,30,70,4,137,7037,140,140,nyanza,85,51,13798.56738,37.63568115,29.47249985,12.92970181,0.421990365,0.0,0.505908787,24.01334,0.324509531,0.297381014,28.94781685,22.45664024,16.01811409,18.55417824,4.099030972,154.2698212,1575.309204,2200.185303,11975.56836,556.6556396,19.93886948,KEGE81FL,KE,2020,KE2020DHS,,1195.286133,32.31038666,13,0.26205039,38.28913498,587.7877197,76.1383667,5.824336529,15.54062176,0.101845168
254,KE202000008001,KE,2020.0,8001.0,R,-1.076242,34.522842,9999.0,1495.0,WGS84,POINT (34.52284201 -1.076241864),8001,27,11,0,27,26,20,8001,29,27,51,4,136,8001,137,0,nyanza,85,52,12334.16406,38.33050919,28.10878754,12.86093807,0.422724485,0.0,0.359689415,22.2879715,0.164460987,0.107414827,27.84301186,21.38741302,14.98207474,16.46715355,3.800954819,145.6925354,2030.451294,2221.92041,11171.79004,519.3707886,19.91804695,KEGE81FL,KE,2020,KE2020DHS,,1530.193359,34.62049484,14,0.91245687,58.84204483,400.0071106,46.99451447,1.447107792,42.07800293,0.01159998
255,KE202000008004,KE,2020.0,8004.0,R,-0.840279,34.613847,9999.0,1508.0,WGS84,POINT (34.613846530000004 -0.840279168),8004,17,4,0,17,17,8,8004,30,19,26,5,164,8004,164,0,nyanza,48,116,10338.02734,43.26810455,27.71566772,13.20156288,0.425192654,0.0,0.406057179,22.15707016,0.199522465,0.140312061,27.50247383,20.87531853,14.3009119,16.5984745,3.780526638,163.5762177,2428.655762,1816.882935,10974.94824,510.1886902,21.31676674,KEGE81FL,KE,2020,KE2020DHS,,1462.376953,42.82953262,14,0.378551304,261.9454651,525.0321655,53.21893311,0.926422358,45.30474472,0.024834868
256,KE202000008006,KE,2020.0,8006.0,R,-0.973252,34.354077,9999.0,1417.0,WGS84,POINT (34.35407671 -0.973251555),8006,18,8,0,18,18,11,8006,26,22,36,4,124,8006,126,0,nyanza,70,54,5589.751953,34.64125443,29.72717667,12.63385391,0.421301544,0.0,0.382393032,23.75226974,0.210836068,0.150966689,28.41263008,22.07201958,15.77877617,17.77736092,3.852228165,133.4460144,2040.404907,1002.68811,5298.666016,246.3258972,19.50414658,KEGE81FL,KE,2020,KE2020DHS,,1322.101563,33.98060608,12,0.436806828,112.0415878,402.8014832,55.08037186,1.629962087,60.61375809,0.00160771
257,KE202000008009,KE,2020.0,8009.0,R,-1.082811,34.299766,9999.0,1306.0,WGS84,POINT (34.29976618 -1.082811134),8009,15,2,0,15,15,9,8009,25,21,41,5,127,8009,127,0,nyanza,73,52,5426.045898,33.15762711,30.24479294,12.49114609,0.408871114,0.0,0.366594344,24.0308857,0.186099797,0.12674655,28.58476639,22.31536484,16.0936203,17.81697845,3.864322901,128.1317749,1852.800903,977.4672852,4992.31543,232.0901947,18.95632744,KEGE81FL,KE,2020,KE2020DHS,,1319.128906,37.72370911,11,0.475643218,110.1130829,373.8259583,56.6880455,1.215024829,74.36022949,0.0
258,KE202000008013,KE,2020.0,8013.0,R,-0.919811,34.491871,9999.0,1377.0,WGS84,POINT (34.49187052 -0.919811494),8013,15,7,0,15,15,10,8013,24,15,36,4,96,8013,96,0,nyanza,53,42,8620.692383,38.47157669,28.03964996,12.89635468,0.428064913,0.0,0.405703843,22.30519104,0.214822605,0.155225471,27.96037292,21.48741341,15.0640192,16.57073021,3.815538168,146.7897644,2135.191895,1528.325928,9169.612305,426.2743835,20.29651833,KEGE81FL,KE,2020,KE2020DHS,,1439.233398,43.14812851,12,0.65843606,74.02822113,623.3562622,66.59216309,1.942953587,46.25226974,0.041975532
259,KE202000008017,KE,2020.0,8017.0,U,-1.062622,34.46842,9999.0,1359.0,WGS84,POINT (34.46842041 -1.062622109),8017,6,2,6,0,6,4,8017,24,19,38,3,75,8017,75,75,nyanza,35,21,56567.41797,37.28218079,28.29247093,12.78697968,0.402335882,0.0,0.379724801,22.54682541,0.146240711,0.091609254,27.99136353,21.57300377,15.20438385,16.80118179,3.813628435,142.1803894,1996.217285,10190.25684,36105.73047,1678.536987,19.72570229,KEGE81FL,KE,2020,KE2020DHS,,1447.21582,44.09061813,11,0.757145822,88.16320038,1111.156738,68.29104614,2.260934114,59.13851166,0.449372739
260,KE202000008019,KE,2020.0,8019.0,U,-1.059688,34.458669,9999.0,1395.0,WGS84,POINT (34.45866921 -1.059688447),8019,21,7,21,0,21,13,8019,22,21,35,3,84,8019,84,84,nyanza,53,28,56567.41797,37.28218079,28.29247093,12.78697968,0.402335882,0.0,0.379724801,22.54682541,0.146240711,0.091609254,27.99136353,21.57300377,15.20438385,16.80118179,3.813628435,142.1803894,1996.217285,10190.25684,36105.73047,1678.536987,19.72570229,KEGE81FL,KE,2020,KE2020DHS,,1447.21582,44.09061813,11,0.757145822,88.16320038,1111.156738,68.29104614,2.260934114,59.13851166,0.449372739
261,KE202000008024,KE,2020.0,8024.0,U,-0.859913,34.371218,9999.0,1266.0,WGS84,POINT (34.37121785 -0.859912573),8024,22,5,22,0,22,15,8024,29,21,37,4,141,8024,143,143,nyanza,73,70,3966.280518,35.33499527,30.16160774,12.73697948,0.396824241,0.0,0.400310546,23.93341446,0.256118119,0.199212849,28.37695313,21.9853878,15.63997459,17.70522308,3.853096247,136.1491394,2119.731689,693.9609985,4010.486572,186.4341431,20.03735733,KEGE81FL,KE,2020,KE2020DHS,,1280.102539,29.14236641,12,0.504735589,139.9726105,286.21875,34.61669922,4.015552998,74.35894012,0.0
262,KE202000008033,KE,2020.0,8033.0,U,-0.720206,34.546568,9999.0,1353.0,WGS84,POINT (34.54656801 -0.720206032),8033,16,5,16,0,16,6,8033,29,22,37,4,142,8033,144,144,nyanza,54,86,10988.46777,42.7728157,28.76916504,13.19665813,0.423504412,0.0,0.427512407,22.93735886,0.2747145,0.220580518,27.70759583,21.08320427,14.51093769,17.10555458,3.812283039,163.0620728,2415.560791,1948.098755,11319.1582,526.1740112,21.4912014,KEGE81FL,KE,2020,KE2020DHS,,1379.206055,42.63056183,14,0.766783893,341.7166443,823.7476196,59.79431534,1.23518765,46.89821243,0.082545891
263,KE202000008042,KE,2020.0,8042.0,R,-0.729809,34.280802,9999.0,1401.0,WGS84,POINT (34.28080172 -0.729809128),8042,19,4,0,19,19,10,8042,30,21,31,3,118,8042,120,0,nyanza,48,72,6289.272949,33.04243851,29.91793823,12.65727711,0.402541697,0.0,0.386918992,23.39831161,0.302410424,0.266956329,28.67597008,22.32582474,16.01869202,16.8786869,3.888643026,128.4902496,2427.393555,1072.000732,6030.863281,280.3462524,19.97840309,KEGE81FL,KE,2020,KE2020DHS,,1443.314453,34.62180328,12,0.043677468,138.8463593,250.4691925,22.39768791,15.82955074,60.36500931,0.00494454
264,KE202000008044,KE,2020.0,8044.0,R,-0.733836,34.462059,9999.0,1307.0,WGS84,POINT (34.4620589 -0.733835749),8044,25,9,0,25,25,9,8044,30,22,38,5,151,8044,153,0,nyanza,65,84,6378.308105,39.95315552,28.94463539,13.04254913,0.435140818,0.0,0.431219846,23.1831131,0.300541192,0.266302556,27.98427391,21.43823814,14.94172478,17.42159081,3.834100246,153.1844025,2464.528076,1087.176758,6764.817383,314.4642944,21.05897331,KEGE81FL,KE,2020,KE2020DHS,,1305.345703,40.0,12,0.271772206,292.697937,344.1786194,47.13685226,13.05549812,108.6033249,0.0
265,KE202000008047,KE,2020.0,8047.0,R,-0.3629,34.529843,9999.0,1226.0,WGS84,POINT (34.52984268 -0.362899938),8047,14,5,0,14,14,10,8047,30,23,39,3,110,8047,110,0,nyanza,51,58,9622.884766,35.38673401,27.87983513,12.75996876,0.324903458,0.0,0.488768578,23.66032982,0.310490489,0.27976951,29.22275734,22.81618881,16.46278954,19.44082451,4.121889591,145.8602142,1986.055542,1534.371582,9009.317383,431.7215271,19.45105171,KEGE81FL,KE,2020,KE2020DHS,,1222.645508,28.0,13,0.393075556,13.71837234,107.1818314,11.60010147,1.562053919,3.984944582,0.003586777
266,KE202000008052,KE,2020.0,8052.0,R,-0.399336,34.152602,9999.0,1154.0,WGS84,POINT (34.15260236 -0.399336166),8052,16,4,0,16,16,7,8052,30,27,70,5,155,8052,156,0,nyanza,90,62,3754.727295,33.2102356,25.28589249,12.44337368,0.134227738,0.0,0.458266795,23.3263607,0.402892023,0.399031281,29.34480667,23.09884262,16.90143204,21.36682892,4.038469315,134.118515,1687.501953,649.6657715,3794.253662,499.3391113,18.39953041,KEGE81FL,KE,2020,KE2020DHS,,1150.197266,,12,0.072792083,16.89365768,21.26565933,0.769944668,0.075952806,0.675868154,
